   0.0000000000000000        3266.0832318613593     
   1.0101010101010102E-002   3082.7620724007152     
   2.0202020202020204E-002   2901.5931473691489     
   3.0303030303030304E-002   2723.4887539645315     
   4.0404040404040407E-002   2549.3140742142523     
   5.0505050505050511E-002   2379.8745991617025     
   6.0606060606060608E-002   2215.9050648682319     
   7.0707070707070718E-002   2058.0601503347634     
   8.0808080808080815E-002   1906.9071260326784     
   9.0909090909090912E-002   1762.9205752839296     
  0.10101010101010102        1626.4792421518957     
  0.11111111111111112        1497.8649917019900     
  0.12121212121212122        1377.2638042198778     
  0.13131313131313133        1264.7686667037865     
  0.14141414141414144        1160.3841747463596     
  0.15151515151515152        1064.0326173768183     
  0.16161616161616163        975.56128759460171     
  0.17171717171717174        894.75074268350068     
  0.18181818181818182        821.32373089697614     
  0.19191919191919193        754.95450419577548     
  0.20202020202020204        695.27824940627272     
  0.21212121212121213        641.90039111013095     
  0.22222222222222224        594.40554717866530     
  0.23232323232323235        552.36595038416885     
  0.24242424242424243        515.34918516353116     
  0.25252525252525254        482.92512563016703     
  0.26262626262626265        454.67199771031562     
  0.27272727272727276        430.18152339420317     
  0.28282828282828287        409.06313735857140     
  0.29292929292929293        390.94729472237594     
  0.30303030303030304        375.48791281192155     
  0.31313131313131315        362.36400918125162     
  0.32323232323232326        351.28061266072922     
  0.33333333333333337        341.96903401956280     
  0.34343434343434348        334.18658824179977     
  0.35353535353535359        327.71586188944190     
  0.36363636363636365        322.36361712042907     
  0.37373737373737376        317.95941926018361     
  0.38383838383838387        314.35406802878975     
  0.39393939393939398        311.41790422223465     
  0.40404040404040409        309.03905441406050     
  0.41414141414141420        307.12166659944234     
  0.42424242424242425        305.58418008785952     
  0.43434343434343436        304.35766372097271     
  0.44444444444444448        303.38424792299878     
  0.45454545454545459        302.61566837461817     
  0.46464646464646470        302.01193235717460     
  0.47474747474747481        301.54011309548707     
  0.48484848484848486        301.17327273482340     
  0.49494949494949497        300.88951087737900     
  0.50505050505050508        300.67113280117258     
  0.51515151515151525        300.50392949324049     
  0.52525252525252530        300.37656034095511     
  0.53535353535353536        300.28002862709656     
  0.54545454545454553        300.20723975464313     
  0.55555555555555558        300.15263228119966     
  0.56565656565656575        300.11187227527017     
  0.57575757575757580        300.08160213366153     
  0.58585858585858586        300.05923575016072     
  0.59595959595959602        300.04279274211507     
  0.60606060606060608        300.03076527740052     
  0.61616161616161624        300.02201186458558     
  0.62626262626262630        300.01567324852419     
  0.63636363636363646        300.01110627531648     
  0.64646464646464652        300.00783224446690     
  0.65656565656565657        300.00549684753975     
  0.66666666666666674        300.00383930125906     
  0.67676767676767680        300.00266872133363     
  0.68686868686868696        300.00184615600858     
  0.69696969696969702        300.00127101127447     
  0.70707070707070718        300.00087085939168     
  0.71717171717171724        300.00059383556055     
  0.72727272727272729        300.00040300076563     
  0.73737373737373746        300.00027218809311     
  0.74747474747474751        300.00018296082868     
  0.75757575757575768        300.00012239821950     
  0.76767676767676774        300.00008149339294     
  0.77777777777777779        300.00005400107813     
  0.78787878787878796        300.00003561374871     
  0.79797979797979801        300.00002337602888     
  0.80808080808080818        300.00001527088739     
  0.81818181818181823        300.00000992889852     
  0.82828282828282840        300.00000642516176     
  0.83838383838383845        300.00000413824608     
  0.84848484848484851        300.00000265277993     
  0.85858585858585867        300.00000169255435     
  0.86868686868686873        300.00000107484357     
  0.87878787878787890        300.00000067938458     
  0.88888888888888895        300.00000042742880     
  0.89898989898989912        300.00000026767486     
  0.90909090909090917        300.00000016687159     
  0.91919191919191923        300.00000010357820     
  0.92929292929292939        300.00000006404127     
  0.93939393939393945        300.00000003948577     
  0.94949494949494961        300.00000002434797     
  0.95959595959595967        300.00000001512734     
  0.96969696969696972        300.00000000965071     
  0.97979797979797989        300.00000000660486     
  0.98989898989898994        300.00000000524807     
   1.0000000000000000        300.00000000524807     
